id,url,title,text
 Speed: 27 knots
 Range: 8,000 at 16 knots
 Ships in class: 4
 Operator:  
 Commissioned: 2006
 Status: In active service

-class frigate
 Builders:  
 Type: Multi-role frigate
 Displacement: 3,200 tons
 Armament: 100 mm Mod68 CADAM polyvalent artillery piece, 1 Phalanx CIWS, 2 × 3 12.75-inch Mk 32 torpedo tubes, 2 Mk 141 quad-pack Launcher for RGM-84 Harpoon, 1 Mk 21 Guided Missile Launching System for 8 RIM-7 Sea Sparrow
 Powerplant: 2 General Electric LM2500 gas turbines
 Speed: 32 knots
 Ships in class: 3
 Operator:  
 Commissioned: 19 January 1991
 Status: In active service

-class frigate
 Builders:   (Boel in Temse and Cockerill in Antwerp)
 Type: Anti-submarine warfare and escort frigate
 Displacement: 2,200 tons
 Armament: 4 Exocet SSM; 8 Sea Sparrow SAM; 1 × 100 mm gun; 6 anti-submarine rockets; 2 L5 torpedo tubes
 Powerplant: CODOG arrangement; 2 Cockerill diesel engines; 1 Rolls-Royce Olympus gas turbine
 Speed:  
 Range:   at 
 Ships in class: 4
 Operators:  
 Commissioned: 1978
 Status: 1 stricken in 1993, 3 sold to Bulgaria in 2005 and in active Bulgarian service

 Zagreb/Kotor-class frigate
 Builders:   /  (Uljanik shipyard in Pula and Tito shipyard in Kraljevica)
 Type: Light multi-role frigate (Yugoslav designation 'large patrol ship')
 Displacement: 1,850 tons
 Armament: 4 Styx SSM; 20 SA-N-4 SAM; 2 SA-N-5 SAM; 2 × 76 mm guns; 4 × 30 mm guns; 2 × 20 mm guns; 2 RBU-6000
 Powerplant: 2 diesel engines; 1 gas turbine; 28,600 shp total power
 Speed: 27 knots
 Ships in class: 2
 Operator:  
 Commissioned: 1987
 Status: Withdrawn from service

 -class frigate
 Builders:   (Damen Schelde Naval Shipbuilding),  (PT PAL)
 Types: Light multi-role frigate, guided-missile frigate, Long Range Patrol Vessel
 Displacement: 2,075 tons – 2,575 tons
 Armament:  Guns: 1 × Oto Melara 76 mm (A position) and 2 × 20 mm Denel GI-2 (Licensed copy of GIAT M693/F2) (B position). Anti-air missile: 2 × quad (8) MBDA Mistral TETRAL, forward & aft. Anti-surface missile: 4 × MBDA Exocet MM40 Block II. Torpedoes: 2 × triple B515 launchers for EuroTorp 3A 244S Mode II/MU 90.
 Powerplant: 2 × SEMT Pielstick 20PA6B STC rated at 8910 kW each driving a lightweight Geislinger coupling combination BE 72/20/125N + BF 110/50/2H (steel – composite coupling combination); 4 × Caterpillar 3406C TA generator rated at 350 kW each; Caterpillar 3304B emergency generator rated at 105 kW
 Speed: 28 knots
 Ships in class: 5 
 Operator:  , ,
 Commissioned: 2011
 Status: In active service

Corvettes 

Type 056 corvette (NATO codename Jiangdao)
 Builders:   (Hudong Shipyard in Shanghai and Huangpu Shipyard in Guangzhou)
 Type: Stealth missile corvette
 Displacement: 1,300–1,440 tons (estimated)
 Aircraft: 1 Harbin Z-9
 Armament: 2 × 2 YJ-83 (C-803) anti-ship missile; 1 × FL-3000N SAM; 1 × ATK-176 76 mm main gun; 2 × 30 mm remote weapon system; 6 × torpedo tubes
 Powerplant: 2 diesels
 Speed: 28 knots
 Ships in class: 60 (PLAN)
 Operator:  , , 
 Commissioned: February 2013
 Status: 42 in active service; 18 under sea trial, fitting out, under construction or planned (PLAN)

 -class corvette
 Builders:   Garden Reach Shipbuilders and Engineers
 Type: Corvette
 Displacement:	Full load: 485 tonnes
 Length: 58.5 metres
 Beam:	10.2 metres
 Draught: 3.3 metres
 Speed: 32 knots
 Range: 2,400 miles at 14 knots
 Complement: 32 including 6 officers
 Armament: 
1 × AK-176 76 mm gun
2 × RBU-1000
4 × Strela-2M SAM MANPADS
4 × 533 mm torpedo tubes
Ships in class: 4
Commissioned: 1989–1991
Status: In active service

 Ada-class corvette
 Builders:  (Istanbul Naval Shipyard)
 Type: Corvette (Patrol and Anti-Submarine Warfare)
 Displacement: 2400 tons
 length: 99.56 meters
 Beam: 14.40 meters
 Draft: 3.90 meters
 Propulsion: 1 gas turbine, 2 diesels, 2 shafts
 Speed: 30 knots
 Range: 3,500 nautical miles
 Complement: 93 including aviation officers, with accommodation for up to 106
 Armament: 1 × 76 mm (retractable for lower radar cross section, guidance by fire control radar and electro-optical systems), A position, 2 × 12.7 mm Aselsan STAMP Stabilized Machine Gun Platform (guidance by Laser/IR/TV and electro-optical systems, automatic and manual modes), B position, 8 Harpoon SSM, 21 × RAM (PDMS), 2 × 324 mm Mk 32 triple launchers for Mk 46 torpedoes
 Ships in class: 4(4 planned)
 Commissioned: 2011–present
 Status: In service
 Operators:  : 4 in service,  : 1(3) in commission,  : 4 planned

 -class corvette
 Builder:  
 Displacement: 2,350 tons full load
 length: 103.4 meters
 Beam: 11.4 meters
 Draft: 5.3 meters
 Propulsion: CODOG arrangement: 1 gas turbine (27500shp), 2 diesels, 2 shafts
 Speed: 27+ knots
 Range: 4,000 nautical miles at 15 knots
 Complement: 154
 Armament: 1 × 4.5 in (113 mm) Vickers Mk 8 gun, 1 × 40 mm Bofors Trinity Mk 3 gun, 4 × MBDA Exocet MM40 Block 2/3, 2 × ARES SLT Mod 400 triple-tube (324 mm) launchers for Mk 46 Mod 5 ASW torpedoes
 Ships in class: 1
 Commissioned: 2008–present
 Operator:  : 1 in service

  (Project 1239 Sivuch)-class corvette 
 Builder:  
 Displacement: 1,050 tons
 Operator:  : 2 in service

-class corvette
 Builders:  
 Type: Corvette
 Displacement: 1,840 tonnes
 Propulsion: 2 diesel-engines, 7.4 MW each, driving 2 controllable pitch propellers
 Speed: > 
 Range: approx.  at 
 Aircraft: 2 Camcopter S-100 UAVs
 Armament:
1 Otobreda 76 mm dual purpose gun
2 MLG 27 mm autocannons
2 × 21 cell RAM launcher
2 × 2 cell launcher with RBS-15 Mk3 surface-to-surface missiles with land-attack capability
mine laying capability
 Countermeasures
 TKWA/MASS (Multi Ammunition Softkill System)
 UL 5000 K ECM suite
 Ships in class: 5
 Operator:  
 Commissioned: 2008–2009
 Status: In active service

 -class corvette
 Builders:  
 Type: Corvette
 Displacement: 1,940 tonnes
 Propulsion: 4 diesel engine; 2 shaft; 30.2 MW total power
 Speed: 
 Range: approx.  at 
 Armament:
1 × OTO Melara 76 mm
2 × DS 30B REMSIG 30 mm guns
16 × Vertical launching system for MBDA (BAE Systems) MICA SAM launcher
2 × 4 Exocet MM40 Block II missile launchers
2 × triple BAE Systems Mark 32 Surface Vessel Torpedo Tubes
 Ships in class: 3
 Operator:  
 Commissioned: 2014
 Status: In active service

-class corvette
 Builders:  
 Type: Corvette
 Displacement: 550 tonnes
 Propulsion: 2 shaft CODAD
 Speed: 
 Range: approx.  at 
 Armament:
1 × Arsenal A-190 100 mm
2 × MTPU pedestal machine gun 14.5 mm
2 × AK-630M 30 mm
1 × 4 3M-47 Gibka a-a missile system of short-range
1 × 40 A-215 ""Grad-M"" 122 mm rocket launcher
 Countermeasures
 Fire control radar: «Pozitiv-M1.2» flat active phased array air/surface radar
 Sonar: «Anapa-M»
 Ships in class: 3
 Operator:  
 Commissioned: 2006
 Status: In active service

-class corvette
 Builders:   (Wuchang Shipyard),  (Khulna Shipyard)
 Type: Corvette
 Displacement: 650 tonnes
 Armament: 4 × C-704 AShM; 1 × H/PJ-26 76 mm main gun, forward; 2 × Type 730B 6-barrel 30 mm CIWS; 12 × Super Barricade chaff launchers; Torpedo launchers
 Speed: 28 knots
 Range: 2,500 nmi
 Ships in class: 2
 Operator:  
 Commissioned: 2012
 Status: 2 in active service;

 (Type A69)-class aviso
 Builders:  
 Type: Aviso
 Displacement: 1,250 tons
 Armament: 2 Exocet MM38 SSM; 1 × 100 mm gun; 2 × 20 mm guns; 4 machineguns; 1 rocket launcher; 4 L5 torpedoes
 Powerplant: 2 Pielstick diesel engines; 2 shafts; 12,000 shp total power
 Speed: 24 knots
 Range: 4,500 nmi at 15 knots
 Ships in class: 20
 Operator:  , , 
 Commissioned: 1979
 Status: 18 in active service (9 with France, 6 with Turkey, and 3 with Argentina);

  (Sigma 9113)-class corvette
 Builders:  
 Type: Corvette
 Displacement: 1,720 tonnes
 Speed: 
 Range: approx.  at 
 Ships in class: 4
 Operator:  
 Commissioned: 2007
 Status: In active service

  (MEKO 140A16)-class corvette 
 Builder:   
 Displacement: 1,790 tons (full load)
 Operator:  : 6 in service

 -class corvette
 Builders:  
 Type: Corvette
 Displacement: 1,450 tonnes
 Propulsion: CODOG: 1 gas turbine, 2 diesel engine; 2 shaft
 Speed: 
 Range: approx. 
 Armament:
1 × Bofors 120 mm gun model 1950
1 × Bofors 40 mm anti-aircraft gun
2 × 20 mm cannon
4 × Exocet MM 38 anti-ship missiles
1 × Bofors 375 mm twin anti-submarine rocket launcher
2 × Mk 32 launchers for 324 mm torpedoes
 Ships in class: 3
 Operator:  
 Commissioned: 1979
 Status: In active service

 -class littoral combat ship 
 Builder:  Marinette Marine
 Displacement: 3,500 tons (full load)
 Armament: 
 1 × BAE Systems Mk 110 57 mm gun 
 1 × Mk 49 Launcher with 21 × RIM-116 Rolling Airframe Surface to Air Missiles
 4 × .50 in machine guns
 2 × 30 mm Mk 44 Bushmaster II guns (SUW Module)
 24 × AGM-114 Hellfire missiles (SUW Module)
 Operator: : 9 active

 -class corvette
 Builder:   Kockums
 Displacement: 400 tons
 Operators: : 2 active, 2 decommissioned and 2 cancelled

-class littoral combat ship
 Builder:  Austal USA
 Displacement: 3,104 tons (full load)
 Armament:
 1 × BAE Systems Mk 110 57 mm gun
 1 × SeaRAM CIWS
 4 × .50 cal guns
 2 × 30 mm Mk 44 Bushmaster II guns (SUW Module)
 24 × AGM-114 Hellfire missiles (SUW Module)
 Operator: : 13 active

 -class corvette
 Builder:  
 Displacement: 1,970 tons (full load)
 Operator:  : 5 in service

 -class corvette
 Builders:   Garden Reach Shipbuilders and Engineers
 Type: Corvette
 Displacement:	
Full load: 3300 tonnes
 Length: 109 metres
 Beam:	13.7 metres
 Propulsion: 4 × CODAD diesel engines
 Speed: 25 knots
 Range: 3,700 miles at 16 knots
 Complement: 193 including 13 officers
 Armament: 
1 × 76mm SRGM
 2 × AK-630M close-in weapon system
 2 × RBU-6000 anti-submarine rocket launcher
 4 × 533 mm torpedo tubes
Ships in class: 4
Operator:  
Commissioned: 2014-19
Status: 4 in service

 -class corvette
 Builders:   Mazagon Dock Limited, Garden Reach Shipbuilders and Engineers
 Type: Corvette
 Displacement:	Full load: 1,350 tonnes
 Length: 91.1 metres
 Beam:	10.5 metres
 Draught: 4.5 metres
 Propulsion: 2 diesel engines, 14,400 hp each, 2 shafts and cp props
 Speed: 25 knots
 Range: 4,000 miles at 16 knots
 Complement: 79 including 10 officers
 Armament: 
1 × AK-176 76 mm gun
16 × Kh-35
2 × Strela-2M SAM MANPADS
2 × AK-630 CIWS
Ships in class: 4
Operator:   (2 ships),  (1 ship)
Commissioned: 1989–1991
Status: 3 ships in service, 1 decommissioned

 -class corvette
 Builders:   Garden Reach Shipbuilders and Engineers
 Type: Corvette
 Displacement:	
Standard: 1350 tonnes
Full load: 1500 tonnes
 Length: 91.1 metres
 Beam:	10.5 metres
 Draught: 4.5 metres
 Propulsion: 2 diesel engines, 14,400 hp each, 2 shafts and cp props
 Speed: 25 knots
 Range: 4,000 miles at 16 knots
 Complement: 79 including 10 officers
 Armament: 
1 × AK-176 76 mm gun
4 × P-20M missiles 
2 × Strela-2M or Igla-1E MANPADS
2 × AK-630 CIWS
Ships in class: 4
Operator:  
Commissioned: 1998–2004
Status: In service

 -class corvette
 Builder:  
 Displacement: 1285 tons
 Operators: : 6 in service

  (Project 1234)-class corvette 
 Builder:  
 Displacement: 730 tons
 Operators: : 17 Nanuchka III in service plus 1 Nanuchka IV

 -class corvette
 Builders:  
 Ships in class: 24
 Displacement: 1,350 tons
 Speed: 32 knots
 Basic Armament: 
 2 × OTO Melara 76 mm/62 compact cannon
 2 × Nobong 40mm/70 twin cannons
 2 × Mark 32 triple torpedo tubes (with 6× Blue Shark torpedoes)
 12 × Mark 9 depth charges
 Optional Armament:
 4 × SSM (Exocet, Harpoon, 700K C-Star)
 Mistral MANPADS   
 Operators:
  : 7 active
 : 1 active
  1 active
 : 2 active
 : 1 active, 1 awaiting transfer
 : 2 active

  (Project 133)-class corvette 
 Builder:  
 Displacement: 935 tons
 Ships in class: 28
 Operator: : 14 in service, : 6 in service

 -class corvette
 Builder:  
 Displacement: 712 tons
 Armament: : 1 × 76mm OTO Melara; 2 × 20mm; 2 × 12.7mm
 Speed 25 knots (Sprint speed 30 knots)
 Ships in class: 5
 Commissioned: 1983–85
 Operators:
 : 2 delivered in 1988
 : 3 delivered in 1997

 (Eilat)-class corvette
 Builders:   (Ingalls Shipbuilding)
 Type: Guided-missile corvette
 Displacement: 1227 tons
 Armament: 8 Harpoon SSM; ; 8 Gabriel SSM; 2 Barak 1 launchers; 20 mm Phalanx CIWS; 2 × Mk 32 torpedo launchers (6 tubes)
 Powerplant: 1 General Electric LM-2500 gas turbine; 2 MTU type 12V1163 TB82 diesels; total SHP 30,000
 Speed:  
 Range:  
 Ships in class: 3
 Operator:  
 Commissioned: February 1993
 Status: In active service

-class corvette

 Builders:  
 Type: Corvette
 Displacement: 1,950 tonnes
 Propulsion: 2 shaft CODAD, 4 16D49 diesels 24.000 hp (17.9 MW), power supply AC 380/220V, 50 Hz, 4 × 630 kW diesel genset
 Speed: 
 Range: approx.  at 
 Aircraft: 1 Kamov Ka-27
 Armament:
1 × Arsenal A-190 100 mm
2 × MTPU pedestal machine gun 14.5 mm
2 × AK-630M 30 mm
1 × Kashtan-M CADS
8 × Kh-35 missiles
4 × 400 mm torpedo tubes
 Countermeasures
 Fire control radar: Ratep 5P-10E Puma for A-190 HOT FLASH radar
 Air search radar: Furke-E 3D, E/F band
 Sonar: Zarya-ME suite, bow mounted. Vinyetka low frequency active/passive towed array
 Ships in class: 3 + 3 Laid down
 Operator:  
 Commissioned: 2007
 Status: In active service

-class corvette
 Builders:   Mazagon Dock Limited; Garden Reach Shipbuilders and Engineers
 Type: Corvette
 Displacement:	455-477 tonnes
 Length: 56.1 metres
 Beam:	11.5 metres
 Draught: 2.5 metres
 Propulsion: 2 × COGAG gas turbines couples to two shafts
 Speed: 36 knots
 Range: 2,300 miles at 16 knots
 Complement: 41 including 5 officers
 Armament: 
1 × 76mm SRGM
 2 × AK-630M close-in weapon system
 2 × RBU-6000 anti-submarine rocket launcher
 4-16 × anti-ship missiles
 4 × air defense missiles
 Ships in class: 15
 Commissioned: 1987-2002
 Status: 13 completed, 2 cancelled, 8 active, 4 retired and 1 lost

-class corvette

 Builders:  
 Type: Corvette
 Displacement: 640 tonnes
 Propulsion: 	CODOG, 2 × 125SII Kamewa Waterjets, 4 × Vericor TF50A gas turbines, total rating 16 MW[2], 2 × MTU Friedrichshafen 16 V 2000 N90 diesel engines, total rating 2.6 MW, 3 × generators of 270 kW each

Large patrol vessels 

 -class offshore patrol vessel
 Builder:   (Aalborg Værft a/s)
 Type: Offshore patrol vessel
 Displacement: 1,128 tons
 Aircraft: 1 Ecureuil AS350B or Hughes 500C
 Armament: 1 Bofors 40 mm gun; 12.7 mm Browning HMG; depth charges.
 Powerplant: MAN 8L40/54 × 2, 3163 kW
 Speed: 20 knots
 Ships in class: 2
 Operator:  
 Commissioned: 1968
 Status: In active service

  polar fisheries patrol ship
 Displacement: 2,800 tons
 Operator:  

 -class cutter 
 Builder: 
 Type: Medium endurance cutter
 Displacement: 3,434 tons
 Armament:
 2 × 25 mm guns
 2 × 0.5 in guns
 Number in class: 1
 Operator: 

 BAM () Maritime Action Vessel / offshore patrol vessel

 Builder:  
 Displacement: 2,840 tons
Speed: 20.5 knots
Range: 3,500 nm
Armament: 1 × 76mm/62. 2 × 25mm. 2 × 12.7mm.
Aircraft: 1 × NH-90 or 1 × AB-212 or 1 × SH3D
 Operator:  : 6 in service
Status: In active service

 -class offshore patrol vessel
 Builder: 
 Displacement: 3,200 tons
 Operator: : 2 in commission

 -class offshore patrol vessel
 Builder  
 Displacement: 1475 tons
 Operator:   4 in service

 -class offshore patrol vessel
 Builder  
 Displacement: 1512 tons
 Operator:   4 in service

 /P20-class offshore patrol boat
 Builder:  
 Displacement: 1,020 tons
 Armament: 1 × 40mm 2 × 20mm
 Ships in class: 4
 Commissioned: 1972–1980
 Active: 2 (1 scrapped, 1 decommissioned (Ireland))
 Speed: 17knts
 Range: 4000 nmi at 17 knots
 Operator: , 
 Previous operators: Ireland 4 (0 in commission)

 -class helicopter patrol ship
 Builder:  
 Displacement: 1,915 tons
 Speed: 20+ knots
 Range: 7000 nmi at 15 knots
 Armament: 1 × Bofers 57mm/70 Mk 1 2 × 20mm Rheinmettal. 1 SA 365F Dauphin 2
 Ships in class: 1 
 Commissioned: 1984
 Operator:  : 1 
 Status: In active service

  Antarctic patrol ship
 Builder:  
 Displacement 6,100 tons
 Operator:  1 in commission
 -class cutter
 Builder:  
 Type: Medium Endurance Cutter
 Displacement: 1,780 tons
 Armament:
 1 × OTO Melara Mk 75 76 mm naval gun
 2 × .50 cal machine guns
 Operator:  : 13 in commission

 -class offshore patrol vessel
 Builder: 
 Displacement: 3,121 tons
 Operator: 

 -class offshore patrol vessel 
 Builder:   (Damen Schelde Naval Shipbuilding)
 Type: Offshore patrol vessel
 Displacement: 3,750 tons
 Aircraft: 1 NH-90
 Armament: 1 × 76 mm Oto Melara, 1 × 30 mm Oto Melara Marlin WS, 2 × 12.7 mm Oto Melara Hitrole NT, 6 × 7.62 mm FN MAG machine guns.
 Powerplant: 2 diesel engines 
 Speed: 21.5 knots
 Ships in class: 4
 Operator:  
 Commissioned: 2012
 Status: In active service.

 -class patrol vessel 
 Builder:  
 Displacement: 970 tons
 Operator:  : 12 in commission

 -class offshore patrol vessel
 Builder:   (Bergens mV A/S)
 Type: Offshore patrol vessel
 Displacement: 3,200 tons
 Aircraft: 1 Westland Lynx helicopter; in future, 1 NHI NH90 helicopter
 Armament: 1 Bofors 57 mm gun; 4 20 mm Rheinmetall guns; depth charges; in wartime provisions for carrying 2 Mk 32 torpedo tubes and 6 Penguin SSMs
 Powerplant: 4 × Wichmann diesel; 2576 kW each
 Speed:  
 Ships in class: 3
 Operator:  
 Commissioned: 1981
 Status: In active service

 -class cutter
 Builder:  
 Type: Medium Endurance Cutter
 Displacement: 1,050 tons
 Length: 64 meters
 Range: 8,000 nautical miles
 Crew: 75
 Speed: 18 knots
 Armament: 
 1 × Mk 38 25 mm Machine Gun System
 2 × M2HB .50 caliber (12.7mm) machine guns
 Operator:
: 14 in commission
: 1 in service
: 1 in service

-class patrol vessel

 Builder:    (Vosper Thornycroft)
 Type: Offshore patrol vessel
 Displacement: 1,677 tons
 Armament: 1 British Manufacturing and Research Company (BMARC) KAA 20 mm Gun, 2 GPMG's
 Powerplant: 2 × Ruston 12RK 270 diesel; 4125 kW
 Speed:  
 Ships in class: 14
 Operator:     
 Commissioned: 2003
 Status: In active service

 /P50-class offshore patrol boat
 Builder:  
 Displacement: 1,500 tons
 Speed: 23 knots
 Armament: 1 × OTO 76mm, 2 × Rheinmettal 20mm
 Ships in class: 2
 Commissioned: 1999–2001
 Operators:
 : 2 
 Status: In active service

 /P60-class offshore patrol boat
 Builder:  
 Displacement: 1,933 tons
 Speed: 23 knots
 Armament: 1 × OTO 76mm, 2 × Rheinmettal 20mm
 Ships in class: 4, 3 in service, 1 on order
 Commissioned: 2014–
 Operators:
 : 3 
 Status: In active service

 -class offshore patrol vessel

 Builder: 
 Displacement: 2230 tons
 Operator: 

 -class offshore patrol vessel
 Builder  
 Displacement: 1518 tons
 Operator:   2 in service

 -class offshore patrol vessel
 Builder: 
 Displacement: 6,500 tons
 Operator: 

 -class patrol vessel
 
 Builder:  (Estaleiros Navais de Viana do Castelo (ENVC)) 
 Type: Offshore patrol vessel
 Displacement: 1,600 tons
 Length: 83.10 m
 Beam: 12.95 m
 Draught: 3.69 m
 Speed:  
 Complement: 35, accommodation for 32 more
 Armament: 1 × 30 mm Oto Melara Marlin WS + 2 × General Purpose Machine Gun
 Ships in class: 2
 Operator:  
 Commissioned: 2011

 -class offshore patrol vessel
 Builder: 
 Displacement: 3,920 tons
 Operator:

Minor surface combatants

Missile boats

Ambassador Mk III fast attack craft
 Builders:   (VT Halter-Marine)
 Type: Fast attack craft
 Displacement: 500 t
 Propulsion: 4 × MTU diesels,[5] 30,000 hp (22 MW), 4 shafts
 Speed: 
 Armament:
 1 Super Rapid 76mm dual purpose gun
 8 Harpoon anti-ship missiles
 1 Mk 31 Mod 3 Rolling Airframe Missile launcher, 21 cells
 2 7.62 mm M60 machine guns
 1 20 mm Phalanx CIWS
 Countermeasures:
 4 × chaff/IR launchers (ESM/ECM)
 Ships in class: 1(4–6 planned)
 Operator:  
 Commissioned: 2013–present
 Status: In active service

-class missile boat
 Builders:  
 Type: Missile fast attack craft
 Displacement: 250 tons
 Armament: 1 × 30mm NG-18 CIWS; 2 × 20mm Denel Vektor GI-2; 2 × C-705 AShM
 Powerplant: 3 × MAN V12; 1.800 hp total power
 Speed:  
 Ships in class: 8
 Operator:  
 Commissioned: 2011
 Status: In active service

-class fast attack craft
 Builders:  
 Type: Fast attack craft
 Displacement: 391 t
 Propulsion: 13.235 kW
 Speed: 
 Armament:
 1 Otobreda 76 mm dual purpose gun
 4 MM38 Exocet anti-ship missiles
 1 GDC Rolling Airframe Missile launcher, 21 cells
 2 MG50-1 machine guns
 Mine laying capability
 Countermeasures:
 Decoy launcher HOT DOG
 Chaff launcher DAG 2200 Wolke
 Ships in class: 10
 Operator:  
 Commissioned: 1982–1984
 Status: In active service

 (Rauma 2000)-class missile boat
 Builders:   (Aker Finnyards in Turku)
 Type: Guided-missile fast attack craft
 Displacement: 250 tons
 Armament: 4 RBS-15 Mk 3 SSM; 8 Umkhonto-IR SAM; 1 57 mm gun; 2 12.7 mm machineguns
 Powerplant: 2 MTU diesel engines; 6,600 kW total power
 Speed:  
 Range:  
 Ships in class: 4 
 Operator:  
 Commissioned: 24 August 1998
 Status: In active service

-class missile boat
 Builders:   (Wärtsilä at Helsinki New Shipyard, Helsinki)
 Type: Guided-missile fast attack craft
 Displacement: 300 tons
 Armament: 8 RBS-15 SSM; 2 23mm doublebarrel guns; 1 57 mm gun; 2 depth charge rails
 Powerplant: 3 diesel engines; 3 shafts; 10,230 hp total power
 Speed: 30 knots
 Ships in class: 4
 Operator:   
 Commissioned: 1 September 1981
 Status: Two ships in Croatian service

Houjian (Type 37-II)-class large missile boat
Builders:  (Huangpu Shipyard in Guangzhou)
Type: Large missile boat
Displacement: 542 tons
Armament: 6 C-801 SSM, 2 Type 69 dual-30mm, 1 Type 76A dual-30mm
Powerplant: 3 diesel engines; 3 shafts; 15,000 hp total power
Speed: 33.5 knots
Ships in class: 9 in service, 1 under construction
Operator: ,  (-class)
Commissioned: 1991
Status: In active service

-class missile boat
 Builders:  
 Type: Missile fast attack craft
 Displacement: 250 tons
 Armament: 1 × Bofors 57mm/70; 1 × Bofors 40mm/70; 2 × Oerlikon 20mm/85; 4 × C-802 AShM
 Powerplant:  CODOG: 1 × GE-Fiat gas turbine, 2 × MTU 12V331TC81 diesels
 Speed:  
 Ships in class: 4
 Operator:  
 Commissioned: 1979
 Status: 3 in active service

-class patrol boat
 Builders:   (Umoe Mandal)
 Type: Guided-missile fast attack craft
 Displacement: 274 tons
 Armament: 8 NSM SSM; Mistral SAM; 1 × Otobreda 76 mm Super Rapid ; 12.7 mm machine gun
 Powerplant: 4 P&W gas turbines, total power 12000 kW
 Speed:  
 Range:  
 Ships in class: 1, 6 in construction
 Operator:  
 Commissioned: April 17, 1999
 Status: In active service

  (Type 343M/Project 037-II)-class large missile boat 
 Builder:  
 Displacement: 478 tons
 Operator:  : 14 in service

  (Type 240)-class missile boat 
 Builder:   (Tito's Shipyard in Kraljevica)
 Type: Fast attack craft
 Displacement: 271 tons
 Armament:  2 SS-N-2 Styx SSM; 2 Bofors 57 mm (2.2 in)/70 Mk1 gun

 Speed:  
 Range:  
 Ships in class: 6
 Operator:  : 1 in service
 Commissioned: April 1977
 Status: In active service

 -class missile boat
 Builder:   (Shipyard in Kraljevica)
 Type: Fast attack craft
 Displacement: 390 tons
 Armament: 4–8 × RBS-15 SSM; 2 Bofors /70 Mk1 gun; 1 AK-630 CIWS
 Powerplant: 3 M504-B2 diesel engines
 Speed:  
 Range:  
 Ships in class: 2
 Operator:  : 2 in service
 Commissioned: June 1992
 Status: In active service
 -class missile boat
 Builder:  
 Displacement: 320 tons
 Operators:
 : 1 (of 4 delivered in the 1950s)

 -class missile boat
 Builder:  
 Displacement: 245 tons
 Operators:
 : 4 Osa II of a number delivered in service, limited operational use
 : 38 Osa I and local Huangfeng version in service of 104 acquired
 : 5 Huangfeng class made by China
 : 4 Osa II in service as fast minelayers
 : 1 Osa I of several remaining in service as a patrol boat
 : 8 Osa II in service

-class missile boat
 Builders:   (Aker Finnyards in Rauma)
 Type: Guided-missile fast attack craft
 Displacement: 248 tons
 Armament: 6 RBS-15 SSM; 6 Mistral SAM; 1 40 mm gun; 2 12.7 mm machineguns; 2 ASW mortar launchers;
 Powerplant: 2 diesel engines; 2 water jets;  total power
 Speed:  
 Ships in class: 4
 Operator:  
 Commissioned: 1990
 Status: In active service

-class missile boat
 Builders:  
 Type: Missile fast attack craft
 Displacement: 460 tons
 Speed:  
 Ships in class: 4 active, 2 under construction
 Operator:  
 Commissioned: 2014
 Status: In active service

  (Project 1241.1 Molnaya)-class missile boat
 Builder:  
 Displacement: 475 tons
 Operators:
 : 1 transferred in 1989 from the USSR
 : 34 in service, including 1 Tarantul I, 5 Tarantul II, and 28 Tarantul III
 : 1 transferred in 1997 from Russia
 : 4 in service

Torpedo boats 

 Shanghai II-class torpedo patrol boat
 Builder:  
 Displacement: 135 tons
 Operators:
 : 5 (of at least 6 delivered in the 1970s)

  (Project 206 Shtorm)-class torpedo boat
 Builder:  
 Displacement: 250 tons
 Operator:   : 2 in service of many built, plus one missile-armed variant Matka.

Patrol boats 

 -class fisheries patrol boat
 Builder:  
 Displacement: 330 tons
 Operator:  : 3 in service for Greenland patrol

 -class patrol boat
 Builder:  
 Displacement: 49 tons
 Operator:  16 in commission

 -class patrol boat
 Builder: 
 Displacement: 270 tonnes (aluminium construction)
 Operator: : 14 in commission

  (Project 1141.1 Sokol)-class patrol boat
 Builder:  
 Displacement: 465 tons
 Operator:  : 1 in service, plus one modified variant Mukha

 -class patrol boat
 Builder:  
 Displacement: 155 tons
 Operator:  : 9 in service

 
 Cyclone-class patrol boat
 Builder:  
 Displacement: 350 tons
 Armament:
 2 × Mk 38 25 mm Machine Gun Systems
 2 × .50 cal machine guns
 2 × Mk 19 automatic grenade launchers
 2 × 7.62 mm M240B machine guns
 6 × FIM-92 Stinger SAMs
 2 × Mk 60 quadruple BGM-176B Griffin B missile launchers
 Operators:
 : 13 in commission
 : 1 in commission

 -class patrol craft 
 Builders:   
 Type: Patrol Craft
 Displacement: 246 tons
 Armament: 2 × 12,7 mm Browning heavy machine guns 
 Powerplant: 2 × MTU 396 16V TB94 Diesel Engine @ 2.100 kW v/ 1.976 RPM with 2 × Propellers
 Speed:  
 Range:  at 
 Complement: 12-15 officers and sailors
 Ships in class: 6 (HDMS Diana, HDMS Freja, HDMS Havfruen, HDMS Najaden, HDMS Nymfen and HDMS Rota)
 Operator:  
 Commissioned: 2007–2009
 Status: In active service

 -class patrol boat
 Builder:  
 Displacement: 393 tons
 Operators:
  Italian Coast Guard
 
 
 Subclasses: Malta – P61 : Iraq – Saettia MK 4
